benchmark,qubits,gates,name,added gate,time(s),,Avg.,added gate,time(s)
,,,EffectiveQM vs SAD2 effect size,16.084174567299385,,,,,
,,,,,,,,
alu-v0_27,5,17,EffectiveQM,12,0.84,,,,
,,,ILS,12,0.1887,,,,
,,,SAD2,19.5,3.963636303,,,,
,,,SID3,24,0.266605644,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,nan,,,,,
,,,EffectiveQM vs ILS effect size,nan,,,,,
,,,EffectiveQM vs SAD2 p-value,1.2890241338659902e-11,,,,,
,,,EffectiveQM vs SAD2 effect size,6.7082039324993685,,,,,
,,,,,,,,
co14_215,15,7840,EffectiveQM,7890.333333,1246.742778,,,,
,,,ILS,8668.5,123.0591,,,,
,,,SAD2,12967.5,1024.881892,,,,
,,,SID3,19890,115.6623802,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,1.730829718067197e-07,,,,,
,,,EffectiveQM vs ILS effect size,3.6657086441630766,,,,,
,,,EffectiveQM vs SAD2 p-value,3.2457574877046425e-22,,,,,
,,,EffectiveQM vs SAD2 effect size,26.933600445301117,,,,,
,,,,,,,,
cycle10_2_110,12,2648,EffectiveQM,2728,334.8551111,,,,
,,,ILS,2801.7,23.6584,,,,
,,,SAD2,3934.5,160.0586827,,,,
,,,SID3,4938,9.377844238,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,1.5533462434778945e-05,,,,,
,,,EffectiveQM vs ILS effect size,2.613559322033895,,,,,
,,,EffectiveQM vs SAD2 p-value,5.847839826402296e-22,,,,,
,,,EffectiveQM vs SAD2 effect size,26.0627837941788,,,,,
,,,,,,,,
decod24-v2_43,4,22,EffectiveQM,18,0.271777778,,,,
,,,ILS,18,0.0661,,,,
,,,SAD2,27,2.912364817,,,,
,,,SID3,27,0.314626942,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,nan,,,,,
,,,EffectiveQM vs ILS effect size,nan,,,,,
,,,EffectiveQM vs SAD2 p-value,0.0,,,,,
,,,EffectiveQM vs SAD2 effect size,inf,,,,,
,,,,,,,,
ising_model_10,10,90,EffectiveQM,0,0.072444444,,,,
,,,ILS,0,0.0035,,,,
,,,SAD2,10.8,4.324300456,,,,
,,,SID3,0,0.217854023,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,nan,,,,,
,,,EffectiveQM vs ILS effect size,nan,,,,,
,,,EffectiveQM vs SAD2 p-value,0.0007179844506586383,,,,,
,,,EffectiveQM vs SAD2 effect size,1.8203396286507536,,,,,
,,,,,,,,
ising_model_13,13,120,EffectiveQM,0,0.018888889,,,,
,,,ILS,0,0.0027,,,,
,,,SAD2,20.1,7.500860929,,,,
,,,SID3,0,0.06589222,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,nan,,,,,
,,,EffectiveQM vs ILS effect size,nan,,,,,
,,,EffectiveQM vs SAD2 p-value,9.439273763084902e-05,,,,,
,,,EffectiveQM vs SAD2 effect size,2.2326443518783035,,,,,
,,,,,,,,
ising_model_16,16,150,EffectiveQM,0,0.172666667,,,,
,,,ILS,0,0.0235,,,,
,,,SAD2,28.2,8.159334731,,,,
,,,SID3,0,0.083412409,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,nan,,,,,
,,,EffectiveQM vs ILS effect size,nan,,,,,
,,,EffectiveQM vs SAD2 p-value,2.3977003909512668e-05,,,,,
,,,EffectiveQM vs SAD2 effect size,2.5202692690461475,,,,,
,,,,,,,,
misex1_241,15,2100,EffectiveQM,2032,179.1106667,,,,
,,,ILS,2073.9,22.1347,,,,
,,,SAD2,3155.1,118.6500158,,,,
,,,SID3,4212,13.27480577,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,0.009541409347782874,,,,,
,,,EffectiveQM vs ILS effect size,1.2970058968920983,,,,,
,,,EffectiveQM vs SAD2 p-value,3.646444890112937e-15,,,,,
,,,EffectiveQM vs SAD2 effect size,10.798037785831376,,,,,
,,,,,,,,
mod5mils_65,5,16,EffectiveQM,12,0.259555556,,,,
,,,ILS,12,0.0574,,,,
,,,SAD2,19.5,5.886794567,,,,
,,,SID3,18,0.231009493,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,nan,,,,,
,,,EffectiveQM vs ILS effect size,nan,,,,,
,,,EffectiveQM vs SAD2 p-value,1.2890241338659902e-11,,,,,
,,,EffectiveQM vs SAD2 effect size,6.7082039324993685,,,,,
,,,,,,,,
qft_10,10,90,EffectiveQM,45.33333333,18.78988889,,,,
,,,ILS,54.3,1.4522,,,,
,,,SAD2,73.5,7.505987239,,,,
,,,SID3,63,1.025838938,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,6.455346245276605e-10,,,,,
,,,EffectiveQM vs ILS effect size,5.2849819756323315,,,,,
,,,EffectiveQM vs SAD2 p-value,6.882620940599491e-10,,,,,
,,,EffectiveQM vs SAD2 effect size,5.26390642027323,,,,,
,,,,,,,,
qft_13,13,156,EffectiveQM,99.33333333,59.43977778,,,,
,,,ILS,109.5,2.8062,,,,
,,,SAD2,149.1,13.15239587,,,,
,,,SID3,138,5.698930988,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,7.888559448815442e-07,,,,,
,,,EffectiveQM vs ILS effect size,3.2908713518069432,,,,,
,,,EffectiveQM vs SAD2 p-value,3.097609261218156e-07,,,,,
,,,EffectiveQM vs SAD2 effect size,3.5191450819278987,,,,,
,,,,,,,,
qft_16,16,240,EffectiveQM,171.3333333,126.6162222,,,,
,,,ILS,187.2,7.3858,,,,
,,,SAD2,259.8,17.33057194,,,,
,,,SID3,261,11.62377494,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,3.462912143328358e-05,,,,,
,,,EffectiveQM vs ILS effect size,2.4421458664709212,,,,,
,,,EffectiveQM vs SAD2 p-value,1.0018650972231947e-09,,,,,
,,,EffectiveQM vs SAD2 effect size,5.141757795246545,,,,,
,,,,,,,,
qft_20,20,380,EffectiveQM,294,321.5722222,,,,
,,,ILS,337.8,6.3092,,,,
,,,SAD2,441.9,27.13893576,,,,
,,,SID3,483,17.53602425,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,4.943908244628209e-12,,,,,
,,,EffectiveQM vs ILS effect size,7.102036251591433,,,,,
,,,EffectiveQM vs SAD2 p-value,7.369403437991898e-11,,,,,
,,,EffectiveQM vs SAD2 effect size,6.03947258039476,,,,,
,,,,,,,,
radd_250,13,1405,EffectiveQM,1470,140.3634444,,,,
,,,ILS,1527.6,11.2964,,,,
,,,SAD2,2064,92.15431051,,,,
,,,SID3,2838,22.53521322,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,9.504683709144215e-08,,,,,
,,,EffectiveQM vs ILS effect size,3.820430254766652,,,,,
,,,EffectiveQM vs SAD2 p-value,8.386867024078688e-19,,,,,
,,,EffectiveQM vs SAD2 effect size,17.34969056480483,,,,,
,,,,,,,,
rd73_252,10,2319,EffectiveQM,2436.666667,265.0783333,,,,
,,,ILS,2513.1,19.6128,,,,
,,,SAD2,3316.2,147.3136695,,,,
,,,SID3,4089,9.717958231,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,0.00026511515475846886,,,,,
,,,EffectiveQM vs ILS effect size,2.021355272441916,,,,,
,,,EffectiveQM vs SAD2 p-value,6.627139709601534e-22,,,,,
,,,EffectiveQM vs SAD2 effect size,25.881362257050945,,,,,
,,,,,,,,
rd84_142,15,154,EffectiveQM,142,44.26377778,,,,
,,,ILS,146.7,2.5955,,,,
,,,SAD2,241.5,10.66613407,,,,
,,,SID3,267,2.852600288,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,0.007431786468201809,,,,,
,,,EffectiveQM vs ILS effect size,1.348538728042661,,,,,
,,,EffectiveQM vs SAD2 p-value,6.060420899374794e-16,,,,,
,,,EffectiveQM vs SAD2 effect size,11.961617447937504,,,,,
,,,,,,,,
rd84_253,12,5960,EffectiveQM,6458,661.2077778,,,,
,,,ILS,6734.4,51.3541,,,,
,,,SAD2,8986.8,480.553682,,,,
,,,SID3,11382,69.88953947,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,9.095955146072739e-08,,,,,
,,,EffectiveQM vs ILS effect size,3.83193257280181,,,,,
,,,EffectiveQM vs SAD2 p-value,2.560421021880221e-23,,,,,
,,,EffectiveQM vs SAD2 effect size,31.03301474775657,,,,,
,,,,,,,,
sqn_258,10,4459,EffectiveQM,4600.666667,396.3175556,,,,
,,,ILS,4765.8,32.8642,,,,
,,,SAD2,6445.8,311.4160508,,,,
,,,SID3,8676,17.64729712,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,5.936951550759934e-06,,,,,
,,,EffectiveQM vs ILS effect size,2.8246666083843444,,,,,
,,,EffectiveQM vs SAD2 p-value,6.627718371189713e-22,,,,,
,,,EffectiveQM vs SAD2 effect size,25.88123607304035,,,,,
,,,,,,,,
square_root_7,15,3089,EffectiveQM,3167,463.8138889,,,,
,,,ILS,3528.6,43.9125,,,,
,,,SAD2,4890.6,254.1457198,,,,
,,,SID3,7095,65.97454243,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,1.9057124103095113e-07,,,,,
,,,EffectiveQM vs ILS effect size,3.641225363062871,,,,,
,,,EffectiveQM vs SAD2 p-value,3.158268945193576e-19,,,,,
,,,EffectiveQM vs SAD2 effect size,18.327747410581974,,,,,
,,,,,,,,
sym6_145,7,1701,EffectiveQM,1587.333333,120.3827778,,,,
,,,ILS,1654.5,9.7481,,,,
,,,SAD2,2260.2,89.63218987,,,,
,,,SID3,2829,3.503114653,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,5.8268653515076e-07,,,,,
,,,EffectiveQM vs ILS effect size,3.3639223745197055,,,,,
,,,EffectiveQM vs SAD2 p-value,5.076454947521793e-21,,,,,
,,,EffectiveQM vs SAD2 effect size,23.09837595253424,,,,,
,,,,,,,,
sym9_193,11,15232,EffectiveQM,16240,1523.726667,,,,
,,,ILS,16947.3,108.7927,,,,
,,,SAD2,22555.5,1890.532265,,,,
,,,SID3,27468,99.8458257,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,8.468364531901691e-06,,,,,
,,,EffectiveQM vs ILS effect size,2.745969273922468,,,,,
,,,EffectiveQM vs SAD2 p-value,1.5179737602219074e-27,,,,,
,,,EffectiveQM vs SAD2 effect size,53.35423648135428,,,,,
,,,,,,,,
z4_268,11,1343,EffectiveQM,1382,141.1351111,,,,
,,,ILS,1410.6,16.1114,,,,
,,,SAD2,1950.9,86.95940361,,,,
,,,SID3,2688,8.288465338,,,,
