benchmark,qubits,gates,name,added gate,time(s),,Avg.,added gate,time(s)
,,,SID3,837,18.86407499,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,9.473666110340649e-07,,,,,
,,,EffectiveQM vs ILS effect size,3.2471322165644994,,,,,
,,,EffectiveQM vs SAD2 p-value,8.401484237386355e-11,,,,,
,,,EffectiveQM vs SAD2 effect size,5.991547841921316,,,,,
,,,,,,,,
mod5mils_65,5,16,EffectiveQM,0,0.003777778,,,,
,,,ILS,0,0.0036,,,,
,,,SAD2,0,1.927703524,,,,
,,,SID3,0,0.002967596,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,nan,,,,,
,,,EffectiveQM vs ILS effect size,nan,,,,,
,,,EffectiveQM vs SAD2 p-value,nan,,,,,
,,,EffectiveQM vs SAD2 effect size,nan,,,,,
,,,,,,,,
qft_10,10,90,EffectiveQM,27,8.818222222,,,,
,,,ILS,28.2,3.7638,,,,
,,,SAD2,39.6,6.476417089,,,,
,,,SID3,51,0.242245169,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,0.024769558804109797,,,,,
,,,EffectiveQM vs ILS effect size,1.0954451150103317,,,,,
,,,EffectiveQM vs SAD2 p-value,1.3132627179328837e-06,,,,,
,,,EffectiveQM vs SAD2 effect size,3.169874014187754,,,,,
,,,,,,,,
qft_13,13,156,EffectiveQM,63.66666667,31.23022222,,,,
,,,ILS,69,8.2504,,,,
,,,SAD2,90,13.26996479,,,,
,,,SID3,102,0.637457228,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,8.918557141430477e-05,,,,,
,,,EffectiveQM vs ILS effect size,2.2443728082307506,,,,,
,,,EffectiveQM vs SAD2 p-value,2.8150152436193406e-08,,,,,
,,,EffectiveQM vs SAD2 effect size,4.1471428390377865,,,,,
,,,,,,,,
qft_16,16,240,EffectiveQM,120.3333333,66.77922222,,,,
,,,ILS,124.5,12.7225,,,,
,,,SAD2,154.8,17.44707582,,,,
,,,SID3,168,1.030888557,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,0.02248717874130675,,,,,
,,,EffectiveQM vs ILS effect size,1.116312611302876,,,,,
,,,EffectiveQM vs SAD2 p-value,1.8702634391130782e-10,,,,,
,,,EffectiveQM vs SAD2 effect size,5.705684771320393,,,,,
,,,,,,,,
radd_250,13,1405,EffectiveQM,531.3333333,68.25011111,,,,
,,,ILS,611.4,41.5264,,,,
,,,SAD2,813.6,78.09780161,,,,
,,,SID3,693,26.64484767,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,6.724170876666005e-10,,,,,
,,,EffectiveQM vs ILS effect size,5.2715577394761235,,,,,
,,,EffectiveQM vs SAD2 p-value,1.8480154402480563e-08,,,,,
,,,EffectiveQM vs SAD2 effect size,4.264315195366398,,,,,
,,,,,,,,
rd73_252,10,2319,EffectiveQM,889.3333333,93.14244444,,,,
,,,ILS,987.3,52.5492,,,,
,,,SAD2,1203.3,131.9629656,,,,
,,,SID3,987,18.00392028,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,1.6363419633044602e-06,,,,,
,,,EffectiveQM vs ILS effect size,3.1183739432785655,,,,,
,,,EffectiveQM vs SAD2 p-value,8.194910323280273e-07,,,,,
,,,EffectiveQM vs SAD2 effect size,3.281744689865608,,,,,
,,,,,,,,
rd84_142,15,154,EffectiveQM,57,16.74866667,,,,
,,,ILS,64.8,8.0569,,,,
,,,SAD2,112.8,12.9083544,,,,
,,,SID3,81,0.907780228,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,1.0044312422822118e-07,,,,,
,,,EffectiveQM vs ILS effect size,3.8060102844992776,,,,,
,,,EffectiveQM vs SAD2 p-value,1.012581856836209e-12,,,,,
,,,EffectiveQM vs SAD2 effect size,7.798287071530517,,,,,
,,,,,,,,
rd84_253,12,5960,EffectiveQM,2744.333333,215.0666667,,,,
,,,ILS,3108.9,102.7917,,,,
,,,SAD2,3528.6,417.7776284,,,,
,,,SID3,2598,75.0690703,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,9.351421810381344e-13,,,,,
,,,EffectiveQM vs ILS effect size,7.834764854649249,,,,,
,,,EffectiveQM vs SAD2 p-value,3.4269415455134897e-11,,,,,
,,,EffectiveQM vs SAD2 effect size,6.325864095028895,,,,,
,,,,,,,,
sqn_258,10,4459,EffectiveQM,1589.666667,186.6114444,,,,
,,,ILS,1865.1,73.5393,,,,
,,,SAD2,2229,295.072528,,,,
,,,SID3,1710,22.21024097,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,3.6105014153779033e-09,,,,,
,,,EffectiveQM vs ILS effect size,4.740958802053676,,,,,
,,,EffectiveQM vs SAD2 p-value,1.26292946248613e-09,,,,,
,,,EffectiveQM vs SAD2 effect size,5.067520977600959,,,,,
,,,,,,,,
square_root_7,15,3089,EffectiveQM,762,193.9443333,,,,
,,,ILS,828.3,64.4327,,,,
,,,SAD2,1472.1,197.3546743,,,,
,,,SID3,1080,92.53012175,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,0.04336681322738555,,,,,
,,,EffectiveQM vs ILS effect size,0.9718420427177216,,,,,
,,,EffectiveQM vs SAD2 p-value,4.120598980465629e-09,,,,,
,,,EffectiveQM vs SAD2 effect size,4.701018209641293,,,,,
,,,,,,,,
sym6_145,7,1701,EffectiveQM,482,42.96888889,,,,
,,,ILS,503.4,25.0409,,,,
,,,SAD2,796.8,98.12825267,,,,
,,,SID3,522,2.451793079,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,0.0006127982353235508,,,,,
,,,EffectiveQM vs ILS effect size,1.8521847195390924,,,,,
,,,EffectiveQM vs SAD2 p-value,4.3507341738117315e-14,,,,,
,,,EffectiveQM vs SAD2 effect size,9.364885386915223,,,,,
,,,,,,,,
sym9_193,11,15232,EffectiveQM,6684.666667,552.8914444,,,,
,,,ILS,7561.8,187.5627,,,,
,,,SAD2,8691.9,1371.442806,,,,
,,,SID3,6027,131.0194682,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,2.31696415514124e-13,,,,,
,,,EffectiveQM vs ILS effect size,8.499955352480473,,,,,
,,,EffectiveQM vs SAD2 p-value,3.6865758276888993e-09,,,,,
,,,EffectiveQM vs SAD2 effect size,4.734640253828789,,,,,
,,,,,,,,
z4_268,11,1343,EffectiveQM,445.3333333,72.61588889,,,,
,,,ILS,523.5,32.2935,,,,
,,,SAD2,747.9,75.58684902,,,,
,,,SID3,528,12.25339645,,,,
