benchmark,qubits,gates,name,added gate,time(s),,Avg.,added gate,time(s)
,,,ILS,0,0.0113,,,,
,,,SAD2,44.1,6.837339258,,,,
,,,SID3,0,0.040459394,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,nan,,,,,
,,,EffectiveQM vs ILS effect size,nan,,,,,
,,,EffectiveQM vs SAD2 p-value,0.0009112992097456214,,,,,
,,,EffectiveQM vs SAD2 effect size,1.7724570716250292,,,,,
,,,,,,,,
ising_model_13,13,120,EffectiveQM,0,0.019444444,,,,
,,,ILS,0,0.0107,,,,
,,,SAD2,86.7,8.369408512,,,,
,,,SID3,0,0.041208744,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,nan,,,,,
,,,EffectiveQM vs ILS effect size,nan,,,,,
,,,EffectiveQM vs SAD2 p-value,3.0701839752407324e-05,,,,,
,,,EffectiveQM vs SAD2 effect size,2.467643091000306,,,,,
,,,,,,,,
ising_model_16,16,150,EffectiveQM,0,0.324777778,,,,
,,,ILS,0,0.0852,,,,
,,,SAD2,111.9,8.506269646,,,,
,,,SID3,0,0.052189827,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,nan,,,,,
,,,EffectiveQM vs ILS effect size,nan,,,,,
,,,EffectiveQM vs SAD2 p-value,5.398480709916844e-06,,,,,
,,,EffectiveQM vs SAD2 effect size,2.8458913718889254,,,,,
,,,,,,,,
misex1_241,15,2100,EffectiveQM,2514.666667,105.3314444,,,,
,,,ILS,2655.3,22.0586,,,,
,,,SAD2,4341.9,122.2208402,,,,
,,,SID3,5589,5.497008724,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,0.0003851988145205548,,,,,
,,,EffectiveQM vs ILS effect size,1.9457395339353092,,,,,
,,,EffectiveQM vs SAD2 p-value,1.252163600259977e-13,,,,,
,,,EffectiveQM vs SAD2 effect size,8.809294598881632,,,,,
,,,,,,,,
mod5mils_65,5,16,EffectiveQM,12,0.258,,,,
,,,ILS,12,0.0752,,,,
,,,SAD2,23.7,2.274930525,,,,
,,,SID3,21,0.18759799,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,nan,,,,,
,,,EffectiveQM vs ILS effect size,nan,,,,,
,,,EffectiveQM vs SAD2 p-value,7.636213491197967e-19,,,,,
,,,EffectiveQM vs SAD2 effect size,17.44133022449836,,,,,
,,,,,,,,
qft_10,10,90,EffectiveQM,87,15.05833333,,,,
,,,ILS,91.5,1.438,,,,
,,,SAD2,139.5,8.753508186,,,,
,,,SID3,108,0.340665655,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,4.4042787291820526e-08,,,,,
,,,EffectiveQM vs ILS effect size,4.024922359499621,,,,,
,,,EffectiveQM vs SAD2 p-value,1.4769443219653686e-10,,,,,
,,,EffectiveQM vs SAD2 effect size,5.788837387409698,,,,,
,,,,,,,,
qft_13,13,156,EffectiveQM,168.3333333,31.10922222,,,,
,,,ILS,177.9,2.9085,,,,
,,,SAD2,279.6,9.45431416,,,,
,,,SID3,300,0.742278137,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,2.020834626495851e-09,,,,,
,,,EffectiveQM vs ILS effect size,4.919349550499541,,,,,
,,,EffectiveQM vs SAD2 p-value,1.0821301072296015e-10,,,,,
,,,EffectiveQM vs SAD2 effect size,5.899891520636824,,,,,
,,,,,,,,
qft_16,16,240,EffectiveQM,274.6666667,84.47066667,,,,
,,,ILS,289.8,4.9963,,,,
,,,SAD2,472.5,18.84460893,,,,
,,,SID3,633,2.566555004,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,2.7005560385276588e-06,,,,,
,,,EffectiveQM vs ILS effect size,3.002607562421884,,,,,
,,,EffectiveQM vs SAD2 p-value,1.5735094338599693e-13,,,,,
,,,EffectiveQM vs SAD2 effect size,8.693285496433315,,,,,
,,,,,,,,
qft_20,20,380,EffectiveQM,462,202.6887778,,,,
,,,ILS,490.2,8.3218,,,,
,,,SAD2,752.1,31.38596942,,,,
,,,SID3,1026,1.805933666,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,3.508021554261685e-07,,,,,
,,,EffectiveQM vs ILS effect size,3.4882660448996736,,,,,
,,,EffectiveQM vs SAD2 p-value,5.827203245530773e-13,,,,,
,,,EffectiveQM vs SAD2 effect size,8.054804136446679,,,,,
,,,,,,,,
radd_250,13,1405,EffectiveQM,1902.666667,106.555,,,,
,,,ILS,1968.6,14.9007,,,,
,,,SAD2,2760.6,79.79653726,,,,
,,,SID3,3618,5.517238092,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,0.0019430106695768126,,,,,
,,,EffectiveQM vs ILS effect size,1.620468275281144,,,,,
,,,EffectiveQM vs SAD2 p-value,9.660925758434073e-17,,,,,
,,,EffectiveQM vs SAD2 effect size,13.27545572781699,,,,,
,,,,,,,,
rd73_252,10,2319,EffectiveQM,3230,159.2971111,,,,
,,,ILS,3406.2,20.5015,,,,
,,,SAD2,4477.2,137.5471166,,,,
,,,SID3,5862,2.641077385,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,4.972752656734177e-08,,,,,
,,,EffectiveQM vs ILS effect size,3.9921905542461564,,,,,
,,,EffectiveQM vs SAD2 p-value,2.4432640678088874e-19,,,,,
,,,EffectiveQM vs SAD2 effect size,18.593642596875494,,,,,
,,,,,,,,
rd84_142,15,154,EffectiveQM,171.6666667,24.61711111,,,,
,,,ILS,174.9,2.6382,,,,
,,,SAD2,323.1,11.30124495,,,,
,,,SID3,327,0.949367628,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,0.029948467542450934,,,,,
,,,EffectiveQM vs ILS effect size,1.0540925533894598,,,,,
,,,EffectiveQM vs SAD2 p-value,2.1589115635751647e-16,,,,,
,,,EffectiveQM vs SAD2 effect size,12.683956741517598,,,,,
,,,,,,,,
rd84_253,12,5960,EffectiveQM,9044.666667,355.6527778,,,,
,,,ILS,9306,62.2398,,,,
,,,SAD2,12967.5,465.5169946,,,,
,,,SID3,14754,12.29187691,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,6.008142885400728e-05,,,,,
,,,EffectiveQM vs ILS effect size,2.3264195372832295,,,,,
,,,EffectiveQM vs SAD2 p-value,1.7633987540583356e-13,,,,,
,,,EffectiveQM vs SAD2 effect size,8.635948249650871,,,,,
,,,,,,,,
sqn_258,10,4459,EffectiveQM,6013.333333,226.0487778,,,,
,,,ILS,6301.5,40.3143,,,,
,,,SAD2,8683.2,311.0307621,,,,
,,,SID3,11739,5.62616972,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,8.979779268390756e-06,,,,,
,,,EffectiveQM vs ILS effect size,2.733061801574586,,,,,
,,,EffectiveQM vs SAD2 p-value,1.4473313083541912e-20,,,,,
,,,EffectiveQM vs SAD2 effect size,21.78368760900585,,,,,
,,,,,,,,
square_root_7,15,3089,EffectiveQM,4629,338.2577778,,,,
,,,ILS,4691.7,38.9511,,,,
,,,SAD2,7643.4,212.6996207,,,,
,,,SID3,9840,9.05466361,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,0.15385784499428787,,,,,
,,,EffectiveQM vs ILS effect size,0.6658012613105511,,,,,
,,,EffectiveQM vs SAD2 p-value,8.118070507839004e-21,,,,,
,,,EffectiveQM vs SAD2 effect size,22.49984731577964,,,,,
,,,,,,,,
sym6_145,7,1701,EffectiveQM,1923,59.08644444,,,,
,,,ILS,2023.5,9.7807,,,,
,,,SAD2,2921.1,86.73745286,,,,
,,,SID3,3831,1.394375582,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,0.00016290479507518623,,,,,
,,,EffectiveQM vs ILS effect size,2.1205221707900868,,,,,
,,,EffectiveQM vs SAD2 p-value,4.772918917462609e-19,,,,,
,,,EffectiveQM vs SAD2 effect size,17.907801186876053,,,,,
,,,,,,,,
sym9_193,11,15232,EffectiveQM,21923.33333,1078.052667,,,,
,,,ILS,23299.2,113.6617,,,,
,,,SAD2,31068.6,1593.227021,,,,
,,,SID3,40854,26.03426584,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,9.053065000957155e-09,,,,,
,,,EffectiveQM vs ILS effect size,4.468190608726184,,,,,
,,,EffectiveQM vs SAD2 p-value,9.77183489543737e-14,,,,,
,,,EffectiveQM vs SAD2 effect size,8.93681955863025,,,,,
,,,,,,,,
z4_268,11,1343,EffectiveQM,1802.666667,102.6798889,,,,
,,,ILS,1880.1,12.5763,,,,
,,,SAD2,2596.5,76.0845592,,,,
,,,SID3,4011,2.83324748,,,,
