benchmark,qubits,gates,name,added gate,time(s),,Avg.,added gate,time(s)
,,,EffectiveQM vs SAD2 effect size,25.619186796798,,,,,
,,,,,,,,
decod24-v2_43,4,22,EffectiveQM,18,0.155666667,,,,
,,,ILS,18,0.051,,,,
,,,SAD2,29.7,3.521638203,,,,
,,,SID3,27,0.009261847,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,nan,,,,,
,,,EffectiveQM vs ILS effect size,nan,,,,,
,,,EffectiveQM vs SAD2 p-value,7.636213491197967e-19,,,,,
,,,EffectiveQM vs SAD2 effect size,17.44133022449836,,,,,
,,,,,,,,
ising_model_10,10,90,EffectiveQM,0,0.008777778,,,,
,,,ILS,0,0.0071,,,,
,,,SAD2,0,6.636776114,,,,
,,,SID3,0,0.014162779,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,nan,,,,,
,,,EffectiveQM vs ILS effect size,nan,,,,,
,,,EffectiveQM vs SAD2 p-value,nan,,,,,
,,,EffectiveQM vs SAD2 effect size,nan,,,,,
,,,,,,,,
ising_model_13,13,120,EffectiveQM,0,0.037444444,,,,
,,,ILS,0,0.0088,,,,
,,,SAD2,1.5,7.706035113,,,,
,,,SID3,15,0.44376565,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,nan,,,,,
,,,EffectiveQM vs ILS effect size,nan,,,,,
,,,EffectiveQM vs SAD2 p-value,0.3305649312781843,,,,,
,,,EffectiveQM vs SAD2 effect size,0.4472135954999579,,,,,
,,,,,,,,
ising_model_16,16,150,EffectiveQM,33.33333333,14.91366667,,,,
,,,ILS,39,1.9165,,,,
,,,SAD2,45.9,7.647049165,,,,
,,,SID3,57,21.32898165,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,2.025845579704845e-06,,,,,
,,,EffectiveQM vs ILS effect size,3.068776841731545,,,,,
,,,EffectiveQM vs SAD2 p-value,8.49063339190806e-15,,,,,
,,,EffectiveQM vs SAD2 effect size,10.287856919689348,,,,,
,,,,,,,,
misex1_241,15,2100,EffectiveQM,2567.333333,92.72544444,,,,
,,,ILS,2662.2,18.1159,,,,
,,,SAD2,4363.2,107.1892863,,,,
,,,SID3,4902,3.487869883,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,1.1867110222653717e-05,,,,,
,,,EffectiveQM vs ILS effect size,2.6720166738809414,,,,,
,,,EffectiveQM vs SAD2 p-value,2.3910236095325395e-20,,,,,
,,,EffectiveQM vs SAD2 effect size,21.180179940253492,,,,,
,,,,,,,,
mod5mils_65,5,16,EffectiveQM,12,0.162111111,,,,
,,,ILS,12,0.0531,,,,
,,,SAD2,23.4,5.161290932,,,,
,,,SID3,21,0.011570215,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,nan,,,,,
,,,EffectiveQM vs ILS effect size,nan,,,,,
,,,EffectiveQM vs SAD2 p-value,1.9821073490810854e-16,,,,,
,,,EffectiveQM vs SAD2 effect size,12.7455874717488,,,,,
,,,,,,,,
qft_10,10,90,EffectiveQM,87.66666667,14.13011111,,,,
,,,ILS,91.5,1.2358,,,,
,,,SAD2,128.1,6.459695649,,,,
,,,SID3,108,0.06475667,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,9.362969264369036e-06,,,,,
,,,EffectiveQM vs ILS effect size,2.723878153501359,,,,,
,,,EffectiveQM vs SAD2 p-value,1.794138950402909e-08,,,,,
,,,EffectiveQM vs SAD2 effect size,4.272636856733305,,,,,
,,,,,,,,
qft_13,13,156,EffectiveQM,167.6666667,30.88011111,,,,
,,,ILS,176.4,1.836,,,,
,,,SAD2,246.9,9.468400073,,,,
,,,SID3,261,0.221601191,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,3.5813569311484777e-09,,,,,
,,,EffectiveQM vs ILS effect size,4.743416490252569,,,,,
,,,EffectiveQM vs SAD2 p-value,5.710113315921979e-10,,,,,
,,,EffectiveQM vs SAD2 effect size,5.325505155421578,,,,,
,,,,,,,,
qft_16,16,240,EffectiveQM,270.3333333,57.50933333,,,,
,,,ILS,283.2,3.8201,,,,
,,,SAD2,438.6,12.8837877,,,,
,,,SID3,597,0.296238909,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,1.4780055733888672e-10,,,,,
,,,EffectiveQM vs ILS effect size,5.788582927426387,,,,,
,,,EffectiveQM vs SAD2 p-value,3.248847156835893e-11,,,,,
,,,EffectiveQM vs SAD2 effect size,6.3462436706830685,,,,,
,,,,,,,,
radd_250,13,1405,EffectiveQM,1977,77.55977778,,,,
,,,ILS,2046.3,11.406,,,,
,,,SAD2,2946.6,69.34110062,,,,
,,,SID3,3732,5.891708927,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,0.04167634123919298,,,,,
,,,EffectiveQM vs ILS effect size,0.9807899169146836,,,,,
,,,EffectiveQM vs SAD2 p-value,1.9665317998216424e-16,,,,,
,,,EffectiveQM vs SAD2 effect size,12.751292369130377,,,,,
,,,,,,,,
rd73_252,10,2319,EffectiveQM,3311,122.0618889,,,,
,,,ILS,3505.5,16.4578,,,,
,,,SAD2,4910.1,123.5511093,,,,
,,,SID3,5643,1.59293891,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,1.3773167642151578e-06,,,,,
,,,EffectiveQM vs ILS effect size,3.158687539820785,,,,,
,,,EffectiveQM vs SAD2 p-value,1.3829311695377563e-18,,,,,
,,,EffectiveQM vs SAD2 effect size,16.868795604152908,,,,,
,,,,,,,,
rd84_142,15,154,EffectiveQM,173,18.91788889,,,,
,,,ILS,175.5,2.2304,,,,
,,,SAD2,288.6,9.138984179,,,,
,,,SID3,303,0.246118765,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,0.010360761545173385,,,,,
,,,EffectiveQM vs ILS effect size,1.2799227504779331,,,,,
,,,EffectiveQM vs SAD2 p-value,4.9642314947383295e-19,,,,,
,,,EffectiveQM vs SAD2 effect size,17.86832792561025,,,,,
,,,,,,,,
rd84_253,12,5960,EffectiveQM,9306,330.5206667,,,,
,,,ILS,9567,58.8024,,,,
,,,SAD2,13461.3,428.6491544,,,,
,,,SID3,15468,10.23865211,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,0.0005799250728352719,,,,,
,,,EffectiveQM vs ILS effect size,1.8632762819005373,,,,,
,,,EffectiveQM vs SAD2 p-value,2.989780801250608e-20,,,,,
,,,EffectiveQM vs SAD2 effect size,20.91683949951667,,,,,
,,,,,,,,
sqn_258,10,4459,EffectiveQM,6239.666667,222.3055556,,,,
,,,ILS,6535.8,30.7664,,,,
,,,SAD2,9249.9,285.1503653,,,,
,,,SID3,10500,3.993686562,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,1.691648849723731e-05,,,,,
,,,EffectiveQM vs ILS effect size,2.5951372904999914,,,,,
,,,EffectiveQM vs SAD2 p-value,2.2025009151900677e-13,,,,,
,,,EffectiveQM vs SAD2 effect size,8.525043614296495,,,,,
,,,,,,,,
square_root_7,15,3089,EffectiveQM,4446.333333,313.1576667,,,,
,,,ILS,4727.4,31.1948,,,,
,,,SAD2,7598.4,183.7619044,,,,
,,,SID3,11040,23.23509062,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,5.198649974722856e-05,,,,,
,,,EffectiveQM vs ILS effect size,2.3566631472553077,,,,,
,,,EffectiveQM vs SAD2 p-value,5.242611891832914e-22,,,,,
,,,EffectiveQM vs SAD2 effect size,26.222251350624447,,,,,
,,,,,,,,
sym6_145,7,1701,EffectiveQM,1924.666667,51.90333333,,,,
,,,ILS,2019.6,7.5212,,,,
,,,SAD2,2948.4,85.15932391,,,,
,,,SID3,3396,0.507458897,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,0.00019758508537137757,,,,,
,,,EffectiveQM vs ILS effect size,2.0811303694045282,,,,,
,,,EffectiveQM vs SAD2 p-value,9.179785462583808e-26,,,,,
,,,EffectiveQM vs SAD2 effect size,42.466083662352254,,,,,
,,,,,,,,
sym9_193,11,15232,EffectiveQM,22183,670.1983333,,,,
,,,ILS,23413.8,119.1016,,,,
,,,SAD2,34188,1395.772732,,,,
,,,SID3,40017,15.10871807,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,2.4454668176477733e-08,,,,,
,,,EffectiveQM vs ILS effect size,4.186077551104641,,,,,
,,,EffectiveQM vs SAD2 p-value,2.9675545801969806e-25,,,,,
,,,EffectiveQM vs SAD2 effect size,39.780994203085655,,,,,
,,,,,,,,
z4_268,11,1343,EffectiveQM,1842,76.30122222,,,,
,,,ILS,1929,12.2899,,,,
,,,SAD2,2708.1,63.83471634,,,,
,,,SID3,3084,1.604414034,,,,
