benchmark,qubits,gates,name,added gate,time(s),,Avg.,added gate,time(s)
,,,EffectiveQM vs SAD2 p-value,3.564445206942569e-07,,,,,
,,,EffectiveQM vs SAD2 effect size,3.4843172997399514,,,,,
,,,,,,,,
mod5mils_65,5,16,ILS,0,0.5253,,,,
,,,EffectiveQM,0,0.098777778,,,,
,,,SAD2,0,4.958484101,,,,
,,,SID3,0,69.8088851,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,nan,,,,,
,,,EffectiveQM vs ILS effect size,nan,,,,,
,,,EffectiveQM vs SAD2 p-value,nan,,,,,
,,,EffectiveQM vs SAD2 effect size,nan,,,,,
,,,,,,,,
qft_10,10,90,ILS,21,4.3583,,,,
,,,EffectiveQM,21,20.32488889,,,,
,,,SAD2,24.3,11.24224052,,,,
,,,SID3,21,377.8088582,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,nan,,,,,
,,,EffectiveQM vs ILS effect size,nan,,,,,
,,,EffectiveQM vs SAD2 p-value,2.020834626495851e-09,,,,,
,,,EffectiveQM vs SAD2 effect size,4.919349550499538,,,,,
,,,,,,,,
qft_13,13,156,ILS,44.7,10.3903,,,,
,,,EffectiveQM,41.33333333,57.57288889,,,,
,,,SAD2,68.1,21.1761519,,,,
,,,SID3,45,597.5953355,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,7.624806675947716e-05,,,,,
,,,EffectiveQM vs ILS effect size,2.2768399153212338,,,,,
,,,EffectiveQM vs SAD2 p-value,5.163066938855168e-05,,,,,
,,,EffectiveQM vs SAD2 effect size,2.358101086099882,,,,,
,,,,,,,,
qft_16,16,240,ILS,84.9,17.9604,,,,
,,,EffectiveQM,70,161.3802222,,,,
,,,SAD2,126.3,32.26209402,,,,
,,,SID3,93,1131.496568,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,2.42350863778486e-12,,,,,
,,,EffectiveQM vs ILS effect size,7.4079719748719235,,,,,
,,,EffectiveQM vs SAD2 p-value,1.676404723395215e-12,,,,,
,,,EffectiveQM vs SAD2 effect size,7.570640302814193,,,,,
,,,,,,,,
qft_20,20,380,ILS,164.4,30.5707,,,,
,,,EffectiveQM,132,458.5033333,,,,
,,,SAD2,233.1,80.81296022,,,,
,,,SID3,165,783.4043437,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,7.411494956108271e-11,,,,,
,,,EffectiveQM vs ILS effect size,6.037383539249433,,,,,
,,,EffectiveQM vs SAD2 p-value,3.874280568081282e-20,,,,,
,,,EffectiveQM vs SAD2 effect size,20.615487789483343,,,,,
,,,,,,,,
radd_250,13,1405,ILS,256.5,29.8393,,,,
,,,EffectiveQM,212,86.40133333,,,,
,,,SAD2,289.2,83.43779151,,,,
,,,SID3,297,485.8988021,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,1.0320962737456036e-07,,,,,
,,,EffectiveQM vs ILS effect size,3.7989278295840077,,,,,
,,,EffectiveQM vs SAD2 p-value,3.3690780902306164e-11,,,,,
,,,EffectiveQM vs SAD2 effect size,6.332360948392225,,,,,
,,,,,,,,
rd73_252,10,2319,ILS,409.5,30.0133,,,,
,,,EffectiveQM,341.6666667,119.8408889,,,,
,,,SAD2,437.7,135.4683667,,,,
,,,SID3,423,569.1075377,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,4.808421744672979e-09,,,,,
,,,EffectiveQM vs ILS effect size,4.654676424186248,,,,,
,,,EffectiveQM vs SAD2 p-value,2.087510033897648e-08,,,,,
,,,EffectiveQM vs SAD2 effect size,4.230158416838368,,,,,
,,,,,,,,
rd84_142,15,154,ILS,25.5,8.7675,,,,
,,,EffectiveQM,15.66666667,43.07655556,,,,
,,,SAD2,69.9,18.26775515,,,,
,,,SID3,39,378.5321074,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,3.4935211595553303e-07,,,,,
,,,EffectiveQM vs ILS effect size,3.489291515408695,,,,,
,,,EffectiveQM vs SAD2 p-value,3.3225844635125975e-05,,,,,
,,,EffectiveQM vs SAD2 effect size,2.4508990976537373,,,,,
,,,,,,,,
rd84_253,12,5960,ILS,1253.4,71.9957,,,,
,,,EffectiveQM,1034.333333,294.2725556,,,,
,,,SAD2,1292.7,422.1843026,,,,
,,,SID3,1248,996.8388694,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,2.2239187232283429e-13,,,,,
,,,EffectiveQM vs ILS effect size,8.52024632753521,,,,,
,,,EffectiveQM vs SAD2 p-value,7.831293225890748e-11,,,,,
,,,EffectiveQM vs SAD2 effect size,6.017205779846345,,,,,
,,,,,,,,
sqn_258,10,4459,ILS,608.4,42.6483,,,,
,,,EffectiveQM,469,159.9205556,,,,
,,,SAD2,661.8,276.9527362,,,,
,,,SID3,597,656.4121909,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,2.0944990094639846e-14,,,,,
,,,EffectiveQM vs ILS effect size,9.767846315503052,,,,,
,,,EffectiveQM vs SAD2 p-value,1.7736078634508286e-09,,,,,
,,,EffectiveQM vs SAD2 effect size,4.960147423013303,,,,,
,,,,,,,,
square_root_7,15,3089,ILS,407.7,56.0273,,,,
,,,EffectiveQM,335,398.2098889,,,,
,,,SAD2,667.2,274.8543807,,,,
,,,SID3,3252,2701.238781,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,0.0014082274453675124,,,,,
,,,EffectiveQM vs ILS effect size,1.6851132890100298,,,,,
,,,EffectiveQM vs SAD2 p-value,2.4489065528420764e-11,,,,,
,,,EffectiveQM vs SAD2 effect size,6.4551108407563875,,,,,
,,,,,,,,
sym6_145,7,1701,ILS,109.8,16.2414,,,,
,,,EffectiveQM,100.6666667,34.91711111,,,,
,,,SAD2,150.3,90.04389007,,,,
,,,SID3,171,380.8951192,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,2.655708987691759e-07,,,,,
,,,EffectiveQM vs ILS effect size,3.557562367689427,,,,,
,,,EffectiveQM vs SAD2 p-value,2.3936914217251184e-05,,,,,
,,,EffectiveQM vs SAD2 effect size,2.520626693203052,,,,,
,,,,,,,,
sym9_193,11,15232,ILS,2637.9,90.5698,,,,
,,,EffectiveQM,2001.333333,684.6494444,,,,
,,,SAD2,2246.7,1139.55337,,,,
,,,SID3,2118,1297.673818,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,1.9286955056677873e-12,,,,,
,,,EffectiveQM vs ILS effect size,7.508396431937371,,,,,
,,,EffectiveQM vs SAD2 p-value,7.516989584472946e-06,,,,,
,,,EffectiveQM vs SAD2 effect size,2.772276111542269,,,,,
,,,,,,,,
z4_268,11,1343,ILS,218.7,23.6782,,,,
,,,EffectiveQM,187.3333333,72.75755556,,,,
,,,SAD2,267.9,77.71481013,,,,
,,,SID3,192,405.6756822,,,,
