benchmark,qubits,gates,name,added gate,time(s),,Avg.,added gate,time(s)
,,,,,,,,
co14_215,15,7840,EffectiveQM,2741.333333,649.0736667,,,,
,,,ILS,3520.95,167.8231,,,,
,,,SAD2,4836.3,323.3339238,,,,
,,,SID3,3975,130.77,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,2.630382413496553e-12,,,,,
,,,EffectiveQM vs ILS effect size,7.37224201641105,,,,,
,,,EffectiveQM vs SAD2 p-value,5.88885255850187e-14,,,,,
,,,EffectiveQM vs SAD2 effect size,9.202575153179927,,,,,
,,,,,,,,
cycle10_2_110,12,2648,EffectiveQM,882.3333333,108.7282222,,,,
,,,ILS,1107.9,53.5513,,,,
,,,SAD2,1298.1,79.91598895,,,,
,,,SID3,1125,10.13,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,3.4444492149825213e-10,,,,,
,,,EffectiveQM vs ILS effect size,5.495083008606105,,,,,
,,,EffectiveQM vs SAD2 p-value,7.295264622543594e-07,,,,,
,,,EffectiveQM vs SAD2 effect size,3.3096433366014124,,,,,
,,,,,,,,
decod24-v2_43,4,22,EffectiveQM,0,0.001,,,,
,,,ILS,0,8.1583,,,,
,,,SAD2,0,2.264758897,,,,
,,,SID3,0,0,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,nan,,,,,
,,,EffectiveQM vs ILS effect size,nan,,,,,
,,,EffectiveQM vs SAD2 p-value,nan,,,,,
,,,EffectiveQM vs SAD2 effect size,nan,,,,,
,,,,,,,,
ising_model_10,10,90,EffectiveQM,0,0.012444444,,,,
,,,ILS,0,12.1914,,,,
,,,SAD2,0,3.739561319,,,,
,,,SID3,0,0,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,nan,,,,,
,,,EffectiveQM vs ILS effect size,nan,,,,,
,,,EffectiveQM vs SAD2 p-value,nan,,,,,
,,,EffectiveQM vs SAD2 effect size,nan,,,,,
,,,,,,,,
ising_model_13,13,120,EffectiveQM,0,0.005444444,,,,
,,,ILS,7.5,25.32665,,,,
,,,SAD2,0,4.291182232,,,,
,,,SID3,0,0,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,0.1509504521842674,,,,,
,,,EffectiveQM vs ILS effect size,0.6708203932499369,,,,,
,,,EffectiveQM vs SAD2 p-value,nan,,,,,
,,,EffectiveQM vs SAD2 effect size,nan,,,,,
,,,,,,,,
ising_model_16,16,150,EffectiveQM,0,0.103444444,,,,
,,,ILS,0,19.438,,,,
,,,SAD2,0,5.297206879,,,,
,,,SID3,0,0,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,nan,,,,,
,,,EffectiveQM vs ILS effect size,nan,,,,,
,,,EffectiveQM vs SAD2 p-value,nan,,,,,
,,,EffectiveQM vs SAD2 effect size,nan,,,,,
,,,,,,,,
misex1_241,15,2100,EffectiveQM,434.6666667,59.97755556,,,,
,,,ILS,559.35,52.5816,,,,
,,,SAD2,1070.1,62.36299686,,,,
,,,SID3,621,17.45,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,5.730147552062456e-08,,,,,
,,,EffectiveQM vs ILS effect size,3.954186796338658,,,,,
,,,EffectiveQM vs SAD2 p-value,4.108501705340395e-09,,,,,
,,,EffectiveQM vs SAD2 effect size,4.701904103905612,,,,,
,,,,,,,,
mod5mils_65,5,16,EffectiveQM,0,0.004333333,,,,
,,,ILS,0,0.06965,,,,
,,,SAD2,0,1.8923316,,,,
,,,SID3,0,0,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,nan,,,,,
,,,EffectiveQM vs ILS effect size,nan,,,,,
,,,EffectiveQM vs SAD2 p-value,nan,,,,,
,,,EffectiveQM vs SAD2 effect size,nan,,,,,
,,,,,,,,
qft_10,10,90,EffectiveQM,27.33333333,12.85988889,,,,
,,,ILS,30.9,18.00285,,,,
,,,SAD2,42.6,3.975086021,,,,
,,,SID3,45,0.86,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,0.000961656324791492,,,,,
,,,EffectiveQM vs ILS effect size,1.7616606585441104,,,,,
,,,EffectiveQM vs SAD2 p-value,1.7185095025903882e-06,,,,,
,,,EffectiveQM vs SAD2 effect size,3.1069592653088747,,,,,
,,,,,,,,
qft_13,13,156,EffectiveQM,62,41.904,,,,
,,,ILS,73.65,13.64905,,,,
,,,SAD2,91.5,5.826331282,,,,
,,,SID3,108,7.43,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,9.880408403775036e-12,,,,,
,,,EffectiveQM vs ILS effect size,6.815542010964774,,,,,
,,,EffectiveQM vs SAD2 p-value,4.463071242158351e-11,,,,,
,,,EffectiveQM vs SAD2 effect size,6.225796183348113,,,,,
,,,,,,,,
qft_16,16,240,EffectiveQM,115.6666667,87.82733333,,,,
,,,ILS,133.2,22.2385,,,,
,,,SAD2,168.9,8.985703635,,,,
,,,SID3,189,18.6,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,4.0551817935343234e-07,,,,,
,,,EffectiveQM vs ILS effect size,3.4524896870765693,,,,,
,,,EffectiveQM vs SAD2 p-value,7.32865541723889e-11,,,,,
,,,EffectiveQM vs SAD2 effect size,6.041506916758659,,,,,
,,,,,,,,
qft_20,20,380,EffectiveQM,218,222.2923333,,,,
,,,ILS,252.9,74.56565,,,,
,,,SAD2,292.8,15.14765322,,,,
,,,SID3,318,98.81,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,1.269093102954848e-12,,,,,
,,,EffectiveQM vs ILS effect size,7.69558460884617,,,,,
,,,EffectiveQM vs SAD2 p-value,1.4443962751245953e-10,,,,,
,,,EffectiveQM vs SAD2 effect size,5.7967361970021045,,,,,
,,,,,,,,
radd_250,13,1405,EffectiveQM,524.6666667,73.699,,,,
,,,ILS,634.95,17.10805,,,,
,,,SAD2,782.7,41.97122307,,,,
,,,SID3,633,18.97,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,9.668248105827592e-11,,,,,
,,,EffectiveQM vs ILS effect size,5.940547785462267,,,,,
,,,EffectiveQM vs SAD2 p-value,4.162360131412286e-09,,,,,
,,,EffectiveQM vs SAD2 effect size,4.697980797646179,,,,,
,,,,,,,,
rd73_252,10,2319,EffectiveQM,793.3333333,122.0447778,,,,
,,,ILS,984.3,46.15885,,,,
,,,SAD2,1270.2,70.86455727,,,,
,,,SID3,1062,14.94,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,1.670122304091591e-11,,,,,
,,,EffectiveQM vs ILS effect size,6.605053665324445,,,,,
,,,EffectiveQM vs SAD2 p-value,1.0037713946397321e-05,,,,,
,,,EffectiveQM vs SAD2 effect size,2.708611661688927,,,,,
,,,,,,,,
rd84_142,15,154,EffectiveQM,56.33333333,19.82511111,,,,
,,,ILS,74.85,1.5322,,,,
,,,SAD2,111.9,5.809315944,,,,
,,,SID3,84,9.26,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,1.8172081388206378e-10,,,,,
,,,EffectiveQM vs ILS effect size,5.715767664977298,,,,,
,,,EffectiveQM vs SAD2 p-value,1.1974607071198084e-11,,,,,
,,,EffectiveQM vs SAD2 effect size,6.73779909353996,,,,,
,,,,,,,,
rd84_253,12,5960,EffectiveQM,2218,239.8206667,,,,
,,,ILS,2688.3,29.176,,,,
,,,SAD2,3268.5,202.9964733,,,,
,,,SID3,2952,52.07,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,1.1216290741042717e-12,,,,,
,,,EffectiveQM vs ILS effect size,7.751615976766154,,,,,
,,,EffectiveQM vs SAD2 p-value,1.5634857101010904e-10,,,,,
,,,EffectiveQM vs SAD2 effect size,5.768693293268316,,,,,
,,,,,,,,
sqn_258,10,4459,EffectiveQM,1485,166.6084444,,,,
,,,ILS,1753.65,99.70725,,,,
,,,SAD2,2172,140.8907236,,,,
,,,SID3,1467,22.28,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,5.320641423130167e-08,,,,,
,,,EffectiveQM vs ILS effect size,3.9740340467086983,,,,,
,,,EffectiveQM vs SAD2 p-value,9.779942014992273e-09,,,,,
,,,EffectiveQM vs SAD2 effect size,4.445801825390726,,,,,
,,,,,,,,
square_root_7,15,3089,EffectiveQM,785.6666667,214.224,,,,
,,,ILS,1119.3,36.61845,,,,
,,,SAD2,1608.6,102.4125349,,,,
,,,SID3,1263,417.53,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,3.2040108475574927e-06,,,,,
,,,EffectiveQM vs ILS effect size,2.9635800291116876,,,,,
,,,EffectiveQM vs SAD2 p-value,7.627801553803969e-12,,,,,
,,,EffectiveQM vs SAD2 effect size,6.9214097354185995,,,,,
,,,,,,,,
sym6_145,7,1701,EffectiveQM,460,62.55511111,,,,
,,,ILS,517.95,6.7282,,,,
,,,SAD2,796.5,49.98952515,,,,
,,,SID3,540,2.94,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,1.7958700807433695e-09,,,,,
,,,EffectiveQM vs ILS effect size,4.956236569863758,,,,,
,,,EffectiveQM vs SAD2 p-value,1.9629406503776394e-14,,,,,
,,,EffectiveQM vs SAD2 effect size,9.804372055756852,,,,,
,,,,,,,,
sym9_193,11,15232,EffectiveQM,5295.666667,579.1241111,,,,
,,,ILS,6394.5,141.2011,,,,
,,,SAD2,7567.8,622.890144,,,,
,,,SID3,5481,81.74,,,,
,,,,,,,,,
,,,EffectiveQM vs ILS p-value,7.109883570798358e-12,,,,,
,,,EffectiveQM vs ILS effect size,6.9504232921160165,,,,,
,,,EffectiveQM vs SAD2 p-value,3.628113152179475e-08,,,,,
,,,EffectiveQM vs SAD2 effect size,4.077558664891492,,,,,
,,,,,,,,
z4_268,11,1343,EffectiveQM,431.6666667,76.44277778,,,,
,,,ILS,514.8,18.66675,,,,
,,,SAD2,675.6,40.0823281,,,,
,,,SID3,525,11.4,,,,
